build_Failed,gh_is_pr,git_prev_commit_resolution_status,gh_team_size,gh_num_commit_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,tr_build_id,gh_build_started_at
1,0,1,21,0,8,0,0,0,3,0,0,2,0,1,374971,370.4019778,23.60182521,99.43168938,632315,2012-02-06T07:35:19
1,0,1,21,0,2,0,0,0,2,0,0,1,0,1,374971,370.4019778,23.60182521,99.43168938,632332,2012-02-06T07:39:18
1,0,1,21,0,5,0,0,0,3,0,0,2,0,1,374971,370.4019778,23.60182521,99.43168938,632335,2012-02-06T07:42:24
1,0,1,21,0,33,69,0,0,4,0,0,3,0,1,374971,370.5619901,23.60449208,99.50636183,633100,2012-02-06T11:32:19
1,0,1,21,0,4,0,0,0,2,0,0,1,0,1,374971,370.5619901,23.60449208,99.50636183,633122,2012-02-06T11:39:20
1,0,1,21,0,4,4,0,0,2,0,0,2,0,0,374971,370.5673239,23.60449208,99.50636183,633331,2012-02-06T12:14:18
1,0,1,21,0,8,0,0,0,3,0,0,2,0,1,374972,370.5663356,23.60442913,99.50609646,633370,2012-02-06T12:25:18
1,0,1,21,0,2,0,0,0,1,0,0,1,0,0,374972,370.5663356,23.60442913,99.50609646,633383,2012-02-06T12:28:17
1,0,1,21,0,69,42,0,0,4,0,0,4,0,0,374972,370.6516753,23.60976286,99.55410004,633389,2012-02-06T12:32:18
1,0,1,21,0,0,6,0,0,1,0,0,1,0,0,374972,370.6623428,23.60976286,99.55410004,633401,2012-02-06T12:35:15
1,0,1,21,0,17,0,0,0,3,0,0,2,0,1,374972,370.6623428,23.60976286,99.55410004,633493,2012-02-06T13:07:49
0,0,1,21,0,6,0,0,0,2,0,0,1,0,1,375501,379.7273509,24.35146644,102.0742954,633496,2012-02-06T13:08:29
1,0,1,21,0,10,51,0,0,5,0,0,4,0,1,374972,370.7823517,23.61242973,99.5807687,635012,2012-02-06T20:04:21
1,0,1,21,0,20,0,0,0,3,0,0,2,0,1,374972,370.7823517,23.61242973,99.5807687,635071,2012-02-06T20:21:23
1,0,1,21,0,33,0,0,0,3,0,0,2,0,1,374972,370.7823517,23.61242973,99.5807687,635170,2012-02-06T20:40:14
1,0,1,21,0,5,0,0,0,3,0,0,2,0,1,374972,370.7823517,23.61242973,99.5807687,637251,2012-02-07T05:00:22
1,0,1,21,0,15,43,0,0,4,0,0,3,0,1,374975,370.8407227,23.6175745,99.579972,637257,2012-02-07T05:04:20
1,0,1,21,0,87,21,3,0,3,0,0,5,0,1,374976,370.8904037,23.62017836,99.58237327,637322,2012-02-07T05:32:25
0,0,1,21,0,96,21,3,0,3,0,0,5,0,1,375502,379.7769386,24.35406469,102.0766867,637325,2012-02-07T05:32:29
1,0,1,21,0,8,0,0,0,1,0,0,1,0,0,374976,370.8904037,23.62017836,99.58237327,637378,2012-02-07T05:46:21
0,0,1,21,0,8,0,0,0,1,0,0,1,0,0,375502,379.7769386,24.35406469,102.0766867,637381,2012-02-07T05:46:28
1,0,1,21,0,12,0,0,0,3,0,0,2,0,1,374976,370.8904037,23.62017836,99.58237327,637384,2012-02-07T05:49:15
0,0,1,21,0,41,6,0,0,4,0,0,3,0,1,375502,379.7902541,24.35672779,102.084676,637391,2012-02-07T05:53:21
0,0,1,21,0,56,0,0,0,2,0,0,1,0,1,375502,379.7902541,24.35672779,102.084676,638103,2012-02-07T10:39:23
0,0,1,21,0,2,0,0,0,2,0,0,1,0,1,375502,379.7902541,24.35672779,102.084676,638210,2012-02-07T11:14:23
0,0,1,21,0,10,0,0,0,3,0,0,2,0,1,375502,379.7902541,24.35672779,102.084676,641750,2012-02-08T00:32:26
1,0,1,21,0,12,14,0,0,5,0,0,4,0,1,374976,370.8717358,23.61484468,99.5770396,641789,2012-02-08T00:42:16
1,0,1,21,0,7,17,0,0,4,0,0,3,0,1,374976,370.9144052,23.61751152,99.57970643,641806,2012-02-08T00:46:20
1,0,1,21,0,4,87,0,0,5,0,0,4,0,1,374976,370.999744,23.6228452,99.58237327,641817,2012-02-08T00:49:20
0,0,1,21,0,2,0,0,0,2,0,0,1,0,1,375502,379.7902541,24.35672779,102.084676,641881,2012-02-08T01:04:22
0,0,1,21,0,6,0,0,0,2,0,0,1,0,1,375498,379.7942998,24.35698725,102.0857634,641895,2012-02-08T01:07:20
1,0,1,21,0,250,0,0,0,5,0,0,4,0,1,374976,370.999744,23.6228452,99.58237327,641994,2012-02-08T01:39:24
1,0,1,21,0,8,0,0,0,5,0,0,3,0,2,374976,370.999744,23.6228452,99.58237327,642007,2012-02-08T01:42:14
1,0,1,21,0,6,4,0,0,4,0,0,3,0,1,374976,370.999744,23.6228452,99.58237327,642029,2012-02-08T01:53:18
1,0,1,21,0,26,10,0,0,4,0,0,3,0,1,374976,371.0237455,23.62551203,99.58504011,642042,2012-02-08T01:56:15
1,0,1,21,0,10,36,0,0,4,0,0,3,0,1,374976,371.0504139,23.62817887,99.58770695,642061,2012-02-08T02:00:15
1,0,1,21,0,50,35,0,0,4,0,0,3,0,1,374976,371.1357527,23.63084571,99.59570746,642080,2012-02-08T02:04:21
0,0,1,21,0,15,51,0,0,3,0,0,2,0,1,375498,379.9194669,24.36231351,102.1416892,642546,2012-02-08T04:21:25
0,0,1,21,0,31,15,0,0,3,0,0,2,0,1,375498,379.9567508,24.36497664,102.1443523,642665,2012-02-08T05:28:54
1,0,1,21,0,17,0,0,0,4,0,0,3,0,1,195103,274.5472904,12.46521068,72.78719446,642695,2012-02-08T05:49:20
1,0,1,21,0,31,15,0,0,3,0,0,2,0,1,195103,274.6190474,12.47033618,72.79231995,642710,2012-02-08T06:00:18
1,0,1,21,0,43,15,0,0,4,0,0,3,0,1,190845,239.639498,10.72598182,60.51507768,642740,2012-02-08T06:11:19
1,0,1,21,0,2,30,0,0,2,0,0,2,0,0,374976,371.1837558,23.63084571,99.5983743,642819,2012-02-08T06:46:16
1,0,1,21,0,17,70,0,0,3,0,0,3,0,0,374976,371.3410992,23.63884622,99.65437788,643430,2012-02-08T09:53:24
0,0,1,21,0,0,37,0,0,1,0,0,1,0,0,375498,379.9887083,24.36763977,102.1443523,643433,2012-02-08T09:53:28
1,0,1,21,0,2,2,0,0,2,0,0,2,0,0,374976,371.3410992,23.63884622,99.65437788,643685,2012-02-08T11:49:26
0,0,1,21,0,0,2,0,0,1,0,0,1,0,0,375498,379.9887083,24.36763977,102.1443523,643688,2012-02-08T11:49:30
1,0,1,21,0,25,0,0,0,4,0,0,3,0,1,374976,371.3410992,23.63884622,99.65437788,644142,2012-02-08T13:32:27
0,0,1,21,0,25,0,0,0,4,0,0,3,0,1,375498,379.9887083,24.36763977,102.1443523,644145,2012-02-08T13:32:31
1,0,1,21,0,2,121,2,0,1,0,0,3,0,0,374976,371.6237839,23.64151306,99.65971155,644166,2012-02-08T13:39:24
0,0,1,21,0,0,121,2,0,0,0,0,2,0,0,375498,380.2710001,24.3703029,102.1496786,644169,2012-02-08T13:39:29
0,0,1,21,0,14,0,0,0,3,0,0,3,0,0,375498,380.2710001,24.3703029,102.1496786,645544,2012-02-08T18:08:31
1,0,1,21,0,6,2,0,0,2,0,0,2,0,0,374976,371.6237839,23.64151306,99.65971155,645707,2012-02-08T18:39:18
0,0,1,21,0,0,2,0,0,1,0,0,1,0,0,375498,380.2710001,24.3703029,102.1496786,645710,2012-02-08T18:39:33
0,0,1,21,0,0,2,0,0,2,0,0,1,0,1,375498,380.2710001,24.3703029,102.1496786,645856,2012-02-08T19:15:43
1,0,1,21,0,2,2,0,0,3,0,0,2,0,1,374976,371.6237839,23.64151306,99.65971155,646914,2012-02-08T22:32:19
1,0,1,21,0,72,13,0,0,10,0,0,9,0,1,374976,371.6397849,23.64151306,99.67571258,646935,2012-02-08T22:35:20
1,0,1,21,0,104,0,0,0,4,0,0,3,0,1,375028,371.5882547,23.63823501,99.66189191,648078,2012-02-09T02:14:21
1,0,1,21,0,2,9,0,0,2,0,0,2,0,0,375028,371.612253,23.63823501,99.67789072,648095,2012-02-09T02:25:19
0,0,1,21,0,10,0,0,0,2,0,0,1,0,1,375504,380.2649239,24.3699135,102.1480464,648129,2012-02-09T02:35:19
1,0,1,21,0,20,0,0,0,9,0,0,9,0,0,375028,371.612253,23.63823501,99.67789072,648341,2012-02-09T03:28:21
0,0,1,21,0,6,0,0,0,3,0,0,2,0,1,375504,380.2649239,24.3699135,102.1480464,648350,2012-02-09T03:28:27
0,0,1,21,0,2,0,0,0,2,0,0,1,0,1,375504,380.2649239,24.3699135,102.1480464,648984,2012-02-09T07:04:27
0,0,1,21,0,4,0,0,0,2,0,0,1,0,1,375504,380.2649239,24.3699135,102.1480464,649023,2012-02-09T07:11:25
0,0,1,21,0,0,6,0,0,2,0,0,1,0,1,375504,380.2755763,24.3699135,102.1480464,649043,2012-02-09T07:14:20
1,0,1,21,0,18,6,0,0,6,0,0,5,0,1,375034,371.6169734,23.63785683,99.67629602,649058,2012-02-09T07:21:21
0,0,1,21,0,32,0,0,0,2,0,0,1,0,1,375504,380.2755763,24.3699135,102.1480464,649143,2012-02-09T07:49:24
0,0,1,21,0,0,0,0,0,1,0,0,0,0,1,375504,380.2755763,24.3699135,102.1480464,649175,2012-02-09T07:56:21
1,0,1,21,0,4,0,0,0,3,0,0,2,0,1,375034,371.6169734,23.63785683,99.67629602,649230,2012-02-09T08:07:19
1,0,1,21,0,3,0,0,0,3,0,0,2,0,1,375034,371.6169734,23.63785683,99.67629602,649241,2012-02-09T08:11:16
0,0,1,20,0,1,0,0,0,1,0,0,1,0,0,375504,380.2755763,24.3699135,102.1480464,650496,2012-02-09T13:21:46
1,0,1,20,0,0,0,0,0,1,0,0,0,0,1,375034,371.6169734,23.63785683,99.67629602,650802,2012-02-09T14:21:27
0,0,1,20,0,0,4,0,0,2,0,0,1,0,1,375504,380.2809025,24.3699135,102.1507094,650917,2012-02-09T14:46:19
1,0,1,20,0,7,0,0,0,2,0,0,2,0,0,375034,371.6169734,23.63785683,99.67629602,651019,2012-02-09T15:18:24
0,0,1,20,0,7,0,0,0,2,0,0,2,0,0,375504,380.2809025,24.3699135,102.1507094,651022,2012-02-09T15:18:26
0,0,1,20,0,0,42,0,0,3,0,0,2,0,1,375504,380.3022072,24.3699135,102.1560356,651131,2012-02-09T15:49:21
0,0,1,20,0,31,0,0,0,2,0,0,1,0,1,375504,380.3022072,24.3699135,102.1560356,651389,2012-02-09T16:32:27
0,0,1,20,0,3,0,0,0,1,0,0,1,0,0,375505,380.3011944,24.3698486,102.1557636,651479,2012-02-09T16:42:21
1,0,1,20,0,32,16,0,0,3,0,0,2,0,1,375034,371.6543033,23.64052326,99.67896244,651596,2012-02-09T17:07:21
1,0,1,20,0,35,15,0,0,4,0,0,3,0,1,366805,338.7767342,20.9757228,92.22611469,651645,2012-02-09T17:21:19
0,0,1,20,0,32,15,0,0,4,0,0,3,0,1,375507,380.2938427,24.36971881,102.1498933,652051,2012-02-09T18:46:24
1,0,1,20,0,33,15,0,0,5,0,0,4,0,1,375034,371.6889669,23.64585611,99.68429529,652496,2012-02-09T20:14:18
1,0,1,20,0,13,0,0,0,3,0,0,2,0,1,375034,371.6889669,23.64585611,99.68429529,652551,2012-02-09T20:25:18
1,0,1,20,0,2,4,0,0,2,0,0,2,0,0,375034,371.6889669,23.64585611,99.68429529,652866,2012-02-09T21:15:03
1,0,1,20,0,3,0,0,0,3,0,0,2,0,1,375034,371.6889669,23.64585611,99.68429529,655237,2012-02-10T08:04:18
1,0,1,20,0,7,0,0,0,3,0,0,2,0,1,375036,371.6869847,23.64573001,99.68376369,655330,2012-02-10T08:32:14
1,0,1,20,0,9,30,0,0,4,0,0,3,0,1,375037,371.7526537,23.64833336,99.6888307,657199,2012-02-10T17:28:20
0,0,1,20,0,8,0,0,0,2,0,0,2,0,0,375507,380.2938427,24.36971881,102.1498933,657222,2012-02-10T17:39:26
1,0,1,20,0,4,0,0,0,1,0,0,1,0,0,375037,371.7526537,23.64833336,99.6888307,657236,2012-02-10T17:46:20
1,0,1,20,0,76,40,0,0,7,0,0,6,0,1,375037,371.8486443,23.65633258,99.71016193,657368,2012-02-10T18:14:21
1,0,1,20,0,59,118,0,0,5,0,0,4,0,1,375037,372.1072854,23.6776638,99.73149316,657412,2012-02-10T18:21:22
1,0,1,20,0,159,48,0,0,7,0,0,6,0,1,375037,372.2272736,23.68299661,99.7581572,657449,2012-02-10T18:25:21
1,0,1,20,0,12,2,0,0,4,0,0,3,0,1,375037,372.2272736,23.68299661,99.7581572,657534,2012-02-10T18:39:19
1,0,1,20,0,107,103,0,0,6,0,0,5,0,1,375037,372.4779155,23.70432784,99.83015009,657562,2012-02-10T18:43:31
1,0,1,20,0,4,0,0,0,3,0,0,2,0,1,375037,372.4779155,23.70432784,99.83015009,658408,2012-02-10T21:16:20
0,0,1,20,0,2,0,0,0,2,0,0,1,0,1,375507,380.2938427,24.36971881,102.1498933,658411,2012-02-10T21:16:20
1,0,1,20,0,22,34,0,0,3,0,0,3,0,0,375037,372.395257,23.69899503,99.81148527,658507,2012-02-10T21:33:39
1,0,1,20,0,2,26,0,0,3,0,0,2,0,1,375037,372.395257,23.69899503,99.81148527,658985,2012-02-10T23:07:19
0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,375507,380.2938427,24.36971881,102.1498933,659310,2012-02-11T00:14:25
0,0,1,20,0,43,0,0,0,3,0,0,2,0,1,375524,380.2766268,24.36861559,102.145269,659347,2012-02-11T00:33:34
0,0,1,20,0,57,0,0,0,3,0,0,2,0,1,375536,380.2644753,24.36783691,102.142005,659350,2012-02-11T00:41:40
0,0,1,20,0,6,0,0,0,1,0,0,1,0,0,375536,380.2644753,24.36783691,102.142005,659427,2012-02-11T01:25:48
0,0,1,20,0,54,12,0,0,3,0,0,2,0,1,375536,380.2937668,24.37049977,102.1473307,659580,2012-02-11T03:07:33
1,0,1,20,0,2,0,0,0,2,0,0,1,0,1,375037,372.395257,23.69899503,99.81148527,660309,2012-02-11T06:42:31
1,0,1,20,0,0,0,0,0,1,0,0,0,0,1,375037,372.395257,23.69899503,99.81148527,660316,2012-02-11T06:46:25
1,0,1,20,0,2,0,0,0,2,0,0,1,0,1,375037,372.395257,23.69899503,99.81148527,660343,2012-02-11T06:56:24
1,0,1,20,0,2,0,0,0,2,0,0,1,0,1,375037,372.395257,23.69899503,99.81148527,660356,2012-02-11T07:07:29
0,0,1,20,0,2,0,0,0,1,0,0,1,0,0,375536,380.2937668,24.37049977,102.1473307,661555,2012-02-11T12:10:29
0,0,1,20,0,6,0,0,0,1,0,0,1,0,0,375536,380.2937668,24.37049977,102.1473307,662222,2012-02-11T16:28:48
0,0,1,20,0,4,0,0,0,1,0,0,1,0,0,375536,380.2937668,24.37049977,102.1473307,662231,2012-02-11T16:32:31
0,0,1,20,0,2,0,0,0,1,0,0,1,0,0,375536,380.2937668,24.37049977,102.1473307,662342,2012-02-11T16:49:32
0,0,1,20,0,5,14,0,0,3,0,0,2,0,1,375536,380.3257211,24.37316263,102.1499936,663019,2012-02-11T19:18:36
1,0,1,20,0,11,0,0,0,4,0,0,3,0,1,375037,372.395257,23.69899503,99.81148527,664251,2012-02-12T00:32:32
1,0,1,20,0,6,58,0,0,4,0,0,3,0,1,375037,372.5445756,23.70432784,99.8328165,664307,2012-02-12T00:46:27
0,0,1,20,0,9,0,0,0,2,0,0,1,0,1,375535,380.3267339,24.37322753,102.1502656,665100,2012-02-12T06:18:34
0,0,1,20,0,2,0,0,0,2,0,0,1,0,1,375535,380.3267339,24.37322753,102.1502656,665248,2012-02-12T07:35:36
1,0,1,20,0,18,8,0,0,5,0,0,4,0,1,375037,372.5525748,23.70699424,99.8354829,665254,2012-02-12T07:39:26
1,0,1,20,0,27,9,0,0,4,0,0,3,0,1,375037,372.5712396,23.70966065,99.84081571,665285,2012-02-12T07:53:29
1,0,1,20,0,35,0,0,0,3,0,0,2,0,1,375039,372.5692528,23.70953421,99.84028328,665307,2012-02-12T07:56:28
1,0,1,20,0,73,0,0,0,3,0,0,2,0,1,375039,372.5692528,23.70953421,99.84028328,665313,2012-02-12T08:00:25
0,0,1,20,0,2,0,0,0,2,0,0,1,0,1,375535,380.3267339,24.37322753,102.1502656,665808,2012-02-12T11:46:32
0,0,1,20,0,13,0,0,0,3,0,0,2,0,1,375535,380.3267339,24.37322753,102.1502656,668879,2012-02-13T01:25:29
1,0,1,20,0,15,0,0,0,3,0,0,2,0,1,375039,372.5692528,23.70953421,99.84028328,669263,2012-02-13T03:07:20
1,0,1,20,0,24,34,0,0,5,0,0,4,0,1,375039,372.6519109,23.71486699,99.858948,669571,2012-02-13T04:53:24
0,0,1,20,0,45,30,0,0,3,0,0,2,0,1,375535,380.3799912,24.37855326,102.1555914,670460,2012-02-13T09:33:04
0,0,1,20,0,5,0,0,0,2,0,0,1,0,1,375535,380.3799912,24.37855326,102.1555914,670888,2012-02-13T13:00:25
0,0,1,20,0,16,4,0,0,3,0,0,2,0,1,375535,380.3799912,24.37855326,102.1555914,671103,2012-02-13T14:04:33
1,0,1,20,0,7,0,0,0,3,0,0,2,0,1,366805,338.7767342,20.9757228,92.22611469,671603,2012-02-13T15:32:24
0,0,1,20,0,4,0,0,0,2,0,0,1,0,0,375535,380.3799912,24.37855326,102.1555914,671777,2012-02-13T16:07:27
0,0,1,20,0,70,0,0,0,2,0,0,1,0,1,375535,380.3799912,24.37855326,102.1555914,673366,2012-02-13T21:21:25
0,0,1,20,0,7,0,0,0,2,0,0,1,0,1,375535,380.3799912,24.37855326,102.1555914,673387,2012-02-13T21:27:37
0,0,1,20,0,13,0,0,0,2,0,0,1,0,1,375535,380.3799912,24.37855326,102.1555914,674485,2012-02-14T03:11:25
0,0,1,20,0,2,0,0,0,2,0,0,1,0,1,375535,380.3799912,24.37855326,102.1555914,674824,2012-02-14T06:07:26
1,0,1,20,0,8,0,0,0,3,0,0,2,0,1,375039,372.6519109,23.71486699,99.858948,674834,2012-02-14T06:11:22
1,0,1,20,0,0,21,0,0,2,0,0,1,0,1,375039,372.6652428,23.71486699,99.858948,674958,2012-02-14T06:46:20
0,0,1,20,0,11,0,0,0,2,0,0,1,0,1,375535,380.3799912,24.37855326,102.1555914,675012,2012-02-14T07:04:25
1,0,1,20,0,32,0,0,0,3,0,0,2,0,1,375039,372.6652428,23.71486699,99.858948,675032,2012-02-14T07:11:19
1,0,1,20,0,2,1,0,0,3,0,0,2,0,1,375039,372.6679092,23.71486699,99.858948,675131,2012-02-14T07:39:19
1,0,1,20,0,3,10,0,0,4,0,0,3,0,1,375040,372.65625,23.71480375,99.85334898,675167,2012-02-14T07:56:23
1,0,1,20,0,4,0,0,0,3,0,0,2,0,1,375040,372.65625,23.71480375,99.85334898,675188,2012-02-14T08:00:19
0,0,1,20,0,4,0,0,0,2,0,0,1,0,1,375535,380.3799912,24.37855326,102.1555914,675430,2012-02-14T09:14:25
0,0,1,20,0,0,0,0,0,1,0,0,0,0,1,375535,380.3799912,24.37855326,102.1555914,675447,2012-02-14T09:18:26
1,0,1,20,0,4,0,0,0,2,0,0,1,0,1,375535,380.3799912,24.37855326,102.1555914,675908,2012-02-14T11:28:23
1,0,1,20,0,12,10,0,0,4,0,0,3,0,1,375040,372.6802474,23.71480375,99.85334898,678003,2012-02-14T20:04:18
1,0,1,20,0,20,100,0,0,5,0,0,4,0,1,375040,372.6055887,23.71747014,99.85601536,678017,2012-02-14T20:07:22
1,0,1,20,0,89,5,0,0,6,0,0,5,0,1,375040,372.6162543,23.71747014,99.85868174,678036,2012-02-14T20:11:25
0,0,1,20,0,4,2,0,0,2,0,0,2,0,0,375535,380.3799912,24.37855326,102.1555914,678114,2012-02-14T20:15:53
1,0,1,20,0,56,12,0,0,4,0,0,3,0,1,375040,372.6455845,23.72013652,99.86401451,678669,2012-02-14T22:18:24
0,0,1,20,0,156,0,0,0,2,0,0,1,0,1,375535,380.3799912,24.37855326,102.1555914,678844,2012-02-14T23:00:24
0,0,1,20,0,37,0,0,0,2,0,0,1,0,1,375535,380.3799912,24.37855326,102.1555914,678991,2012-02-14T23:32:25
0,0,1,20,0,4,0,0,0,1,0,0,1,0,0,375535,380.3799912,24.37855326,102.1555914,679429,2012-02-15T00:56:24
1,0,1,20,0,2,0,0,0,2,0,0,1,0,1,375040,372.6455845,23.72013652,99.86401451,679457,2012-02-15T01:11:19
0,0,1,20,0,281,0,0,0,2,0,0,1,0,1,375535,380.3799912,24.37855326,102.1555914,679477,2012-02-15T01:14:24
0,0,1,20,0,63,0,0,0,1,0,0,1,0,0,375535,380.3799912,24.37855326,102.1555914,679510,2012-02-15T01:25:22
1,0,1,20,0,26,39,0,0,5,0,0,4,0,1,375040,372.7335751,23.7228029,99.88534556,679519,2012-02-15T01:32:27
0,0,1,20,0,22,0,0,0,3,0,0,1,0,1,375535,380.3799912,24.37855326,102.1555914,679522,2012-02-15T01:32:33
1,0,1,20,0,7,14,0,0,4,0,0,3,0,1,375040,372.7655717,23.72546928,99.88801195,679525,2012-02-15T01:35:29
1,0,1,20,0,6,0,0,0,4,0,0,3,0,1,375040,372.7655717,23.72546928,99.88801195,679538,2012-02-15T01:39:19
0,0,1,20,0,2,0,0,0,2,0,0,1,0,1,375535,380.3799912,24.37855326,102.1555914,679623,2012-02-15T02:11:22
0,0,1,20,0,19,0,0,0,2,0,0,1,0,1,375536,380.3789783,24.37848835,102.1553193,679748,2012-02-15T03:32:27
0,0,1,20,0,296,0,0,0,2,0,0,1,0,1,375536,380.3789783,24.37848835,102.1553193,679894,2012-02-15T04:28:24
0,0,1,20,0,10,0,0,0,2,0,0,1,0,1,375536,380.3789783,24.37848835,102.1553193,679925,2012-02-15T04:36:29
0,0,1,20,0,11,0,0,0,2,0,0,2,0,0,375536,380.3789783,24.37848835,102.1553193,680262,2012-02-15T06:57:16
0,0,1,20,0,5,0,0,0,2,0,0,1,0,1,375536,380.3789783,24.37848835,102.1553193,680606,2012-02-15T08:46:27
0,0,1,20,0,0,5,0,0,1,0,0,1,0,0,375536,380.3922926,24.37848835,102.1579822,680738,2012-02-15T09:49:21
0,0,1,20,0,2,25,0,0,3,0,0,2,0,1,375536,380.4455498,24.37848835,102.1686336,680956,2012-02-15T10:53:24
0,0,1,20,0,103,0,0,0,5,0,0,4,0,1,375536,380.4455498,24.37848835,102.1686336,680986,2012-02-15T11:00:23
0,0,1,20,0,0,0,0,0,1,0,0,0,0,1,375536,380.4455498,24.37848835,102.1686336,681288,2012-02-15T12:25:24
0,0,1,20,0,32,16,0,0,6,0,0,5,0,1,375536,380.4854927,24.38115121,102.1766222,681691,2012-02-15T14:04:27
0,0,1,20,0,6,0,0,0,3,0,0,2,0,1,375536,380.4854927,24.38115121,102.1766222,681971,2012-02-15T15:18:25
0,0,1,20,0,2,7,0,0,4,0,0,2,0,2,375536,380.4961442,24.38115121,102.1846108,683864,2012-02-15T20:42:27
1,0,1,20,0,22,0,0,0,2,0,0,2,0,0,375040,372.7655717,23.72546928,99.88801195,683964,2012-02-15T21:07:20
1,0,1,20,0,107,25,0,0,7,0,0,6,0,1,375040,372.8188993,23.72546928,99.89867747,684084,2012-02-15T21:32:19
1,0,1,20,0,34,16,0,0,7,0,0,6,0,1,375040,372.8588951,23.72813567,99.90667662,684471,2012-02-15T22:35:15
1,0,1,20,0,0,0,0,0,1,0,0,0,0,1,375040,372.8588951,23.72813567,99.90667662,684521,2012-02-15T22:53:13
1,0,1,20,0,206,4,0,0,5,0,0,3,0,2,375183,372.7194462,23.71909175,99.86859746,686120,2012-02-16T09:00:25
1,0,1,20,0,0,0,0,0,0,0,0,0,0,0,190845,239.639498,10.72598182,60.51507768,686123,2012-02-16T09:00:27
1,0,1,20,0,0,0,0,0,0,0,0,0,0,0,375183,372.7194462,23.71909175,99.86859746,686147,2012-02-16T09:04:28
0,0,1,20,0,7,0,0,0,3,0,0,2,0,1,375537,380.495131,24.38108628,102.1843387,687284,2012-02-16T15:07:30
0,0,1,20,0,0,4,0,0,2,0,0,1,0,1,375537,380.495131,24.38108628,102.1843387,687374,2012-02-16T15:28:26
0,0,1,20,0,78,0,0,0,3,0,0,2,0,1,375542,380.490065,24.38076167,102.1829782,689451,2012-02-16T22:35:27
1,0,1,20,0,9,0,0,0,2,0,0,2,0,0,375183,372.7194462,23.71909175,99.86859746,690020,2012-02-17T00:39:19
1,0,1,20,0,12,0,0,0,4,0,0,3,0,1,375183,372.7194462,23.71909175,99.86859746,690106,2012-02-17T00:56:33
0,0,1,20,0,10,0,0,0,3,0,0,2,0,1,375542,380.490065,24.38076167,102.1829782,690109,2012-02-17T00:56:37
0,0,1,20,0,7,0,0,0,2,0,0,1,0,1,375542,380.490065,24.38076167,102.1829782,690116,2012-02-17T01:00:32
1,0,1,20,0,7,4,0,0,4,0,0,3,0,1,375184,372.7184528,23.71902853,99.86833127,690163,2012-02-17T01:18:20
1,0,1,20,0,2,24,0,0,3,0,0,2,0,1,375184,372.7637639,23.71902853,99.88965414,690310,2012-02-17T02:49:19
0,0,1,20,0,20,0,0,0,2,0,0,1,0,1,375542,380.490065,24.38076167,102.1829782,690322,2012-02-17T02:53:21
1,0,1,20,0,4,20,0,0,3,0,0,2,0,1,375184,372.7850868,23.71902853,99.90031558,690365,2012-02-17T03:28:15
0,0,1,20,0,2,0,0,0,2,0,0,1,0,1,375542,380.490065,24.38076167,102.1829782,690368,2012-02-17T03:39:25
1,0,1,20,0,7,0,0,0,3,0,0,2,0,1,375184,372.7850868,23.71902853,99.90031558,690449,2012-02-17T04:25:19
0,0,1,20,0,647,19,0,0,3,0,0,2,0,1,375542,380.5353329,24.38076167,102.1909667,690452,2012-02-17T04:25:23
0,0,1,20,0,1,0,0,0,2,0,0,1,0,1,375542,380.5353329,24.38076167,102.1909667,690611,2012-02-17T06:21:26
0,0,1,20,0,9006,4,3,0,51,0,0,52,0,1,375574,380.5029102,24.37868436,102.1822597,690765,2012-02-17T07:49:40
0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,375574,380.5029102,24.37868436,102.1822597,690873,2012-02-17T08:29:08
0,0,1,20,0,0,0,0,0,1,0,0,0,0,1,375574,380.5029102,24.37868436,102.1822597,690876,2012-02-17T08:29:16
0,0,1,20,0,3,0,0,0,2,0,0,1,0,1,375573,380.5039233,24.37874927,102.1825318,691606,2012-02-17T12:11:27
0,0,1,20,0,45,0,0,0,2,0,0,1,0,1,375581,380.4958185,24.37823,102.1803552,691667,2012-02-17T12:32:22
0,0,1,20,0,2,0,0,0,2,0,0,1,0,1,375581,380.4958185,24.37823,102.1803552,691683,2012-02-17T12:42:29
0,0,1,20,0,383,26,0,0,6,0,0,5,0,1,375535,380.5424261,24.37322753,102.1928715,693037,2012-02-17T18:00:25
0,0,1,20,0,8,0,0,0,2,0,0,1,0,1,375535,380.5424261,24.37322753,102.1928715,695457,2012-02-18T02:49:24
0,0,1,20,0,4,0,0,0,2,0,0,1,0,1,375535,380.5424261,24.37322753,102.1928715,695578,2012-02-18T03:53:23
0,0,1,20,0,0,15,0,0,2,0,0,1,0,1,375535,380.5797063,24.3758904,102.203523,695647,2012-02-18T04:45:20
0,0,1,20,0,0,3,0,0,2,0,0,1,0,1,375535,380.5876949,24.3758904,102.2061858,695660,2012-02-18T04:56:22
1,0,1,20,0,24,0,0,0,4,0,0,3,0,1,366807,338.7748871,20.97560843,92.22561183,696030,2012-02-18T09:00:22
1,0,1,20,0,4,0,0,0,1,0,0,1,0,0,366807,338.7748871,20.97560843,92.22561183,696045,2012-02-18T09:04:14
